company_name;company_type;product_name_std;product_sku_std;category_std;price_std;currency_std;uom_std;available_from_dt;source_url;scrape_run_id
Tim-Zeissler;Дистрибьютор;"Сетка для промывных фильтров TIM из нержавеющей стали 1/2""";;Фильтры (сетчатые);64.0;RUB;шт;2025-11-14T16:31:17.668094;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр без манометра TIM - 1/2"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);1039.0;RUB;шт;2025-11-14T16:31:17.677311;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Сетка для промывных фильтров TIM из нержавеющей стали 3/4""";;Фильтры (сетчатые);109.0;RUB;шт;2025-11-14T16:31:17.678918;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 1/2"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);1168.0;RUB;шт;2025-11-14T16:31:17.682973;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр без манометра TIM - 1/2"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);1286.0;RUB;шт;2025-11-14T16:31:17.688367;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 1/2"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);1452.0;RUB;шт;2025-11-14T16:31:17.688367;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Сетка для промывных фильтров TIM из нержавеющей стали 1""";;Фильтры (сетчатые);147.0;RUB;шт;2025-11-14T16:31:17.695714;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной фильтр свободного вращения с манометром TIM - 1/2"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);1592.0;RUB;шт;2025-11-14T16:31:17.695714;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Фильтр сетчатый косой TIM - 1"" гайка / гайка [100мкр] [со свтроенным мини-краном]";;Фильтры (сетчатые);583.0;RUB;шт;2025-11-14T16:31:17.703772;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 3/4"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);1782.0;RUB;шт;2025-11-14T16:31:17.703772;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Фильтр сетчатый косой TIM - 3/4"" гайка / гайка [100мкр] [со свтроенным мини-краном]";;Фильтры (сетчатые);466.0;RUB;шт;2025-11-14T16:31:17.709571;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной фильтр свободного вращения с манометром TIM - 1/2"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);1873.0;RUB;шт;2025-11-14T16:31:17.709571;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Фильтр сетчатый косой TIM - 1/2"" гайка / гайка [100мкр] [со свтроенным мини-краном]";;Фильтры (сетчатые);333.0;RUB;шт;2025-11-14T16:31:17.716476;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 1/2"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);1997.0;RUB;шт;2025-11-14T16:31:17.723212;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 3/4"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);2106.0;RUB;шт;2025-11-14T16:31:17.723344;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 1/2"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);2174.0;RUB;шт;2025-11-14T16:31:17.730319;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 3/4"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);2337.0;RUB;шт;2025-11-14T16:31:17.730319;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 1"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);2433.0;RUB;шт;2025-11-14T16:31:17.737316;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной фильтр TIM - 3/4"" штуцер/штуцер с американками, ручная обратная промывка [стеклянный корпус]";;Фильтры (сетчатые);2488.0;RUB;шт;2025-11-14T16:31:17.737316;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 3/4"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);2622.0;RUB;шт;2025-11-14T16:31:17.744260;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с манометром TIM - 1"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);3190.0;RUB;шт;2025-11-14T16:31:17.744260;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 1"" штуцер/штуцер [стеклянный корпус]";;Фильтры (сетчатые);3397.0;RUB;шт;2025-11-14T16:31:17.751197;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
Tim-Zeissler;Дистрибьютор;"Промывной сетчатый фильтр с редуктором давления и манометром TIM - 1"" штуцер/штуцер [латунный корпус]";;Фильтры (сетчатые);3793.0;RUB;шт;2025-11-14T16:31:17.751197;https://tim-zeissler.ru/catalog/setchatye-promyvnye-filtra;75a2aa09-9186-4032-961c-30287c223f1b
