company_name;company_type;product_name_std;product_sku_std;category_std;price_std;currency_std;uom_std;available_from_dt;source_url;scrape_run_id
Русэлпром;Производитель/поставщик;Электродвигатель ДАВ-315-4У3;;Электродвигатели;1571700.0;RUB;шт;2025-11-14T16:14:29.562071;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАВ-250-4У3;;Электродвигатели;1532500.0;RUB;шт;2025-11-14T16:14:29.617920;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-450Y-8МУ1;;Электродвигатели;3716100.0;RUB;шт;2025-11-14T16:14:29.631744;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-450YK-8МУ1;;Электродвигатели;3269400.0;RUB;шт;2025-11-14T16:14:29.638644;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-450X-8МУ1;;Электродвигатели;2938900.0;RUB;шт;2025-11-14T16:14:29.652643;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-450Y-6МУ1;;Электродвигатели;3419900.0;RUB;шт;2025-11-14T16:14:29.659547;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-450X-6МУ1;;Электродвигатели;3131000.0;RUB;шт;2025-11-14T16:14:29.666477;https://www.ruselprom.ru/products/elektrodvigateli/;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-400Y-4МУ1;;Электродвигатели;1882600.0;RUB;шт;2025-11-14T16:14:39.353738;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-400X-4МУ1;;Электродвигатели;1703900.0;RUB;шт;2025-11-14T16:14:39.430247;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель ДАЗО4-400XK-4МУ1;;Электродвигатели;2246100.0;RUB;шт;2025-11-14T16:14:39.437146;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-450Y-8МУ3;;Электродвигатели;3232600.0;RUB;шт;2025-11-14T16:14:39.443939;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-450YK-8МУ3;;Электродвигатели;2949900.0;RUB;шт;2025-11-14T16:14:39.457847;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-450X-8МУ3;;Электродвигатели;2648800.0;RUB;шт;2025-11-14T16:14:39.465021;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-450Y-6МУ3;;Электродвигатели;3110200.0;RUB;шт;2025-11-14T16:14:39.478761;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-450Y-4МУ3;;Электродвигатели;2968200.0;RUB;шт;2025-11-14T16:14:39.492684;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=2;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-400X-4МУ3;;Электродвигатели;1511700.0;RUB;шт;2025-11-14T16:14:51.006519;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=3;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
Русэлпром;Производитель/поставщик;Электродвигатель А4-400XK-4МУ3;;Электродвигатели;1426000.0;RUB;шт;2025-11-14T16:14:51.069245;https://www.ruselprom.ru/products/elektrodvigateli/?PAGEN_1=3;249b9a5c-c07c-4495-b29e-e0eaa51b37c3
